"Molecule ChEMBL ID","Molecule Name","Molecule Max Phase","Molecular Weight","#RO5 Violations","AlogP","Compound Key","Smiles","Standard Type","Standard Relation","Standard Value","Standard Units","pChEMBL Value","Data Validity Comment","Comment","Uo Units","Ligand Efficiency BEI","Ligand Efficiency LE","Ligand Efficiency LLE","Ligand Efficiency SEI","Potential Duplicate","Assay ChEMBL ID","Assay Description","Assay Type","BAO Format ID","BAO Label","Assay Organism","Assay Tissue ChEMBL ID","Assay Tissue Name","Assay Cell Type","Assay Subcellular Fraction","Assay Parameters","Assay Variant Accession","Assay Variant Mutation","Target ChEMBL ID","Target Name","Target Organism","Target Type","Document ChEMBL ID","Source ID","Source Description","Document Journal","Document Year","Cell ChEMBL ID","Properties","Action Type","Standard Text Value"
"CHEMBL3741561",,"None",361.49,"0","4.92","9","CC(=O)NCCc1cccc2ccc(OCCCCc3ccccc3)cc12","Ki","'='",9,"nM",8.05,,,"UO_0000065",22.26,"0.41","3.13","20.99",0,"CHEMBL3745570","Displacement of 2-[125I]-iodomelatonin from human melatonin receptor MT1 expressed in CHO cells after 1 hr by gamma counting analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3739270",1,"Scientific Literature","Medchemcomm",2015,"CHEMBL3308072",,,
"CHEMBL4291381",,"None",326.44,"0","3.76","19d","CCCNC(=O)NCC1(C)CCc2ccc3ccc(OC)cc3c21","EC50","'='",9,"nM",8.05,,,"UO_0000065",,,,,0,"CHEMBL4252026","Agonist activity at human MT1 receptor expressed in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay","F","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4251551",1,"Scientific Literature","Eur J Med Chem",2017,"None",,,
"CHEMBL1774519",,"None",339.48,"0","4.43","15","CC(=O)NCCC1=C(CC2CCCCC2)Cc2ccc3c(c21)CCO3","Ki","'='",9.2,"nM",8.04,,,"UO_0000065",23.67,"0.44","3.61","20.97",0,"CHEMBL1775434","Displacement of [125I]-2-iodomelatonin from human MT1 receptor expressed on CHO cells by microscintillation counting","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1772997",1,"Scientific Literature","J Med Chem",2011,"CHEMBL3308072",,,
"CHEMBL1095832",,"None",538.69,"2","5.98","24","CC(=O)NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(=O)C5CC5)c4c3)cc12","EC50","'='",9.1,"nM",8.04,,,"UO_0000065",,,,,0,"CHEMBL1108339","Agonist activity at human MT1 receptor expressed in CHO cells by [35S]GTPgamma binding assay","F","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1157828",1,"Scientific Literature","Bioorg Med Chem",2010,"CHEMBL3308072",,,
"CHEMBL1095504",,"None",485.58,"1","5.54","37","CC(=O)NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CC(=O)O)c4c3)cc12","Ki","'='",9.1,"nM",8.04,,,"UO_0000065",16.56,"0.31","2.50","9.48",0,"CHEMBL1108334","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1157828",1,"Scientific Literature","Bioorg Med Chem",2010,"CHEMBL3308072",,,
"CHEMBL2326199",,"None",357.45,"0","3.74","1","CCC(=O)NCCCc1cc(OC)ccc1OCc1cccc(OC)c1","EC50","'='",9.03,"nM",8.04,,,"UO_0000065",,,,,0,"CHEMBL2328005","Agonist activity at human MT1 receptor expressed in CHO cells coexpressing Galpha protein 16z25 assessed as increase in calcium mobilization measured for 3 mins by FLIPR assay","F","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL2321713",1,"Scientific Literature","Bioorg Med Chem",2013,"CHEMBL3308072",,,
"CHEMBL1223196",,"None",267.39,"0","3.09","16e","CCCC(=O)NCC(C)Sc1cccc(OC)c1","Ki","'='",9.12,"nM",8.04,,,"UO_0000065",30.07,"0.61","4.95","20.98",0,"CHEMBL1227855","Displacement of [125I]iodomelatonin from human cloned MT1 receptor expressed in rat NIH3T3 cells after 90 mins","B","BAO_0000219","cell-based format","Homo sapiens","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1221295",1,"Scientific Literature","Bioorg Med Chem",2010,"CHEMBL3307716",,,
"CHEMBL4871181",,"None",271.36,"0","2.51","5b","CC(=O)NCCC1CCc2ccn3nc(C)c(C)c3c21","Ki","'='",9.3,"nM",8.03,,,"UO_0000065",29.6,"0.55","5.52","17.31",0,"CHEMBL4835153","Displacement of 2-[125l]-lodomelatonin from human MT1 expressed in CHO cell membrane incubated for 150 mins by radioligand binding assay","B","BAO_0000249","cell membrane format","Homo sapiens","None","None","CHO","Cell membrane",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4834409",1,"Scientific Literature","J Med Chem",2021,"None","TIME = 2.5 hr","AGONIST",
"CHEMBL3741561",,"None",361.49,"0","4.92","9","CC(=O)NCCc1cccc2ccc(OCCCCc3ccccc3)cc12","Ki","'='",9.333,"nM",8.03,,,"UO_0000065",22.21,"0.41","3.11","20.95",0,"CHEMBL3745570","Displacement of 2-[125I]-iodomelatonin from human melatonin receptor MT1 expressed in CHO cells after 1 hr by gamma counting analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3739270",1,"Scientific Literature","Medchemcomm",2015,"CHEMBL3308072",,,
"CHEMBL3759084",,"None",287.29,"0","3.18","10c","COc1ccc2ccc3oc(CNC(=O)CF)cc3c2c1","EC50","'='",9.5,"nM",8.02,,,"UO_0000065",,,,,0,"CHEMBL3762918","Intrinsic activity at human MT1 receptor expressed in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay","F","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3758099",1,"Scientific Literature","Eur J Med Chem",2016,"CHEMBL3308072",,,
"CHEMBL226112",,"None",592.65,"1","3.43","5a","COc1ccc2[nH]c(C(=O)OCCCOC(=O)c3[nH]c4ccc(OC)cc4c3CCNC(C)=O)c(CCNC(C)=O)c2c1","Ki","'='",9.5,"nM",8.02,,,"UO_0000065",13.54,"0.25","4.59","4.99",0,"CHEMBL904811","Displacement of 2-[125I]iodomelatonin from human cloned MT1 receptor expressed in rat NIH3T3 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1143662",1,"Scientific Literature","Bioorg Med Chem",2007,"CHEMBL3307716",,,
"CHEMBL3765249",,"None",233.27,"0","1.25","IVb","COc1cc2c(CCNC(C)=O)c[nH]c2cn1","Ki","'='",9.5,"nM",8.02,,,"UO_0000065",34.39,"0.64","6.77","11.97",0,"CHEMBL3768199","Displacement of [125I]2-Iodomelatonin from human MT1 receptor expressed in HEK293 cells after 120 mins by radioligand competition assay","B","BAO_0000219","cell-based format","Homo sapiens","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3763094",1,"Scientific Literature","Eur J Med Chem",2016,"CHEMBL3307715",,,
"CHEMBL4062947",,"None",273.34,"0","2.10","11g","CCNC(=O)NCCc1cccc2ccc(OC)nc12","EC50","'='",9.5,"nM",8.02,,,"UO_0000065",,,,,0,"CHEMBL3993988","Intrinsic activity at human MT1 receptor expressed in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay","F","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3992543",1,"Scientific Literature","Eur J Med Chem",2017,"None",,,
"CHEMBL498493",,"None",393.49,"0","2.78","4b","COc1ccc2[nH]c(CN3c4ccccc4C[C@H]3CO)c(CCNC(C)=O)c2c1","Ki","'='",9.8,"nM",8.01,,,"UO_0000065",20.35,"0.38","5.23","10.32",0,"CHEMBL973545","Displacement of 2-[125I]iodomelatonin from human melatonin MT1 receptor expressed in CHO cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1156550",1,"Scientific Literature","Bioorg Med Chem",2008,"CHEMBL3308072",,,
"CHEMBL341761",,"None",251.35,"0","2.24","127","CNC(=O)CCCc1cccc2c1SCCO2","IC50","'='",10,"nM",8,,,"UO_0000065",31.83,"0.64","5.76","20.87",0,"CHEMBL856174","Melatonin receptor type 1A binding affinity measured using 2-[125I]iodomelatonin on ovine pars tuberalis membrane homogenates.","B","BAO_0000019","assay format","Ovis aries","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1131168",1,"Scientific Literature","J Med Chem",1998,"None",,,
"CHEMBL363947",,"None",389.54,"1","6.02","3c","CCCC(=O)NC[C@@H]1CC1c1cccc2oc(CCCCc3ccccc3)cc12","Ki","'='",10,"nM",8,,,"UO_0000065",20.54,"0.38","1.98","18.94",0,"CHEMBL828981","Inhibition of 2-[125I]iodomelatonin binding to membrane preparations of NIH3T3 cells stably expressing human Melatonin receptor type 1A","B","BAO_0000219","cell-based format","Homo sapiens","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1137903",1,"Scientific Literature","Bioorg Med Chem Lett",2004,"CHEMBL3307716",,,
"CHEMBL4292109",,"None",328.48,"0","3.54","19f","CCNC(=S)NCC1(C)CCc2ccc3ccc(OC)cc3c21","EC50","'='",10,"nM",8,,,"UO_0000065",,,,,0,"CHEMBL4252026","Agonist activity at human MT1 receptor expressed in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay","F","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4251551",1,"Scientific Literature","Eur J Med Chem",2017,"None",,,
"CHEMBL11328",,"None",273.38,"0","2.96","36","CC(=O)NCCC1CCCc2ccc3c(c21)CCCO3","IC50","'='",10,"nM",8,,,"UO_0000065",29.26,"0.55","5.04","20.87",0,"CHEMBL856174","Melatonin receptor type 1A binding affinity measured using 2-[125I]iodomelatonin on ovine pars tuberalis membrane homogenates.","B","BAO_0000019","assay format","Ovis aries","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1131168",1,"Scientific Literature","J Med Chem",1998,"None",,,
"CHEMBL4281915",,"None",300.43,"0","2.97","17k","CNC(=S)NCC1CCc2ccc3ccc(OC)cc3c21","EC50","'='",10,"nM",8,,,"UO_0000065",,,,,0,"CHEMBL4252026","Agonist activity at human MT1 receptor expressed in CHO cell membranes after 1 hr by [35S]GTPgammaS binding assay","F","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4251551",1,"Scientific Literature","Eur J Med Chem",2017,"None",,,
"CHEMBL124914",,"None",246.31,"0","2.68","9","CCCC(=O)NCCCc1cccc2ncoc12","Ki","'='",9.9,"nM",8,,,"UO_0000065",32.5,"0.61","5.32","14.52",0,"CHEMBL713115","Binding affinity against human Melatonin receptor type 1A by using 2-[125I]iodomelatonin as radioligand","B","BAO_0000357","single protein format","None","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1146812",1,"Scientific Literature","Bioorg Med Chem Lett",2004,"None",,,
"CHEMBL138288",,"None",272.35,"0","2.71","37","CCNC(=O)NCCc1cccc2ccc(OC)cc12","IC50","'='",10,"nM",8,,,"UO_0000065",29.37,"0.55","5.29","15.89",0,"CHEMBL856174","Melatonin receptor type 1A binding affinity measured using 2-[125I]iodomelatonin on ovine pars tuberalis membrane homogenates.","B","BAO_0000019","assay format","Ovis aries","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1131168",1,"Scientific Literature","J Med Chem",1998,"None",,,
"CHEMBL130813",,"None",295.38,"0","3.40","22d","COc1ccc2cccc3c2c1C(CCNC(=O)C1CC1)C3","Ki","'='",10,"nM",8,,,"UO_0000065",27.08,"0.50","4.60","20.87",0,"CHEMBL713111","Binding affinity for human melatonin receptor type 1A, expressed in HEK293 cells (2-[125I]iodomelatonin is used as radioligand)","B","BAO_0000219","cell-based format","None","None","None","HEK293","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1133479",1,"Scientific Literature","J Med Chem",2000,"CHEMBL3307715",,,
"CHEMBL3758720",,"None",283.33,"0","3.27","15a","COc1ccc2ccc3oc(CCNC(C)=O)cc3c2c1","Ki","'='",10,"nM",8,,,"UO_0000065",28.24,"0.52","4.73","15.54",0,"CHEMBL3762920","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cell membranes after 120 mins","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3758099",1,"Scientific Literature","Eur J Med Chem",2016,"CHEMBL3308072",,,
"CHEMBL3759160",,"None",287.29,"0","3.18","3d","COc1ccc2ccc3occ(CNC(=O)CF)c3c2c1","Ki","'='",9.9,"nM",8,,,"UO_0000065",27.86,"0.52","4.82","15.55",0,"CHEMBL3762920","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cell membranes after 120 mins","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3758099",1,"Scientific Literature","Eur J Med Chem",2016,"CHEMBL3308072",,,
"CHEMBL4104020",,"None",309.31,"0","2.31","3d","COc1ccc2cccc(C(CO)CNC(=O)C(F)F)c2c1","EC50","'='",10.23,"nM",7.99,,,"UO_0000065",,,,,0,"CHEMBL4002652","Agonist activity at human MT1 receptor expressed in CHO cells after 1 hr by [35S]GTPgammaS binding assay","F","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4002541",1,"Scientific Literature","Medchemcomm",2014,"None",,,
"CHEMBL233309",,"None",325.21,"0","2.63","7d","COc1cc(Br)c2c(c1)c(CCNC(C)=O)cn2C","Ki","'='",10.47,"nM",7.98,,,"UO_0000065",24.54,"0.57","5.35","18.45",0,"CHEMBL894558","Displacement of 2[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1148025",1,"Scientific Literature","Bioorg Med Chem",2007,"CHEMBL3307716",,,
"CHEMBL207625",,"None",314.43,"0","3.52","12c","CCCC(=O)NCC1(c2cn(C)c3ccc(OC)cc23)CCC1","Ki","'='",10.6,"nM",7.97,,,"UO_0000065",25.36,"0.47","4.45","18.43",0,"CHEMBL866344","Displacement of 2-[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1148634",1,"Scientific Literature","J Med Chem",2006,"CHEMBL3307716",,,
"CHEMBL138807",,"None",273.33,"0","2.06","3a","COc1ccc2cccc(C(CO)CNC(C)=O)c2c1","Ki","'='",10.96,"nM",7.96,,,"UO_0000065",29.12,"0.54","5.90","13.59",0,"CHEMBL4002648","Displacement of 2-[125I]Iodomelatonin from human MT1 receptor expressed in CHO cell membranes after 120 mins","B","BAO_0000219","cell-based format","Homo sapiens","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4002541",1,"Scientific Literature","Medchemcomm",2014,"None",,,
"CHEMBL131919",,"None",349.81,"0","3.06","3a","CCC(=O)NCCc1c(OC(=O)CCl)ccc2ccc(OC)cc12","Ki","'='",11,"nM",7.96,,,"UO_0000065",22.75,"0.45","4.90","12.31",0,"CHEMBL715948","Inhibition of the 2-[125I]- iodomelatonin binding to Melatonin receptor type 1A expressed in CHO cells","B","BAO_0000219","cell-based format","None","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1130265",1,"Scientific Literature","J Med Chem",1997,"CHEMBL3308072",,,
"CHEMBL184144",,"None",404.55,"1","5.49","5c","CCCC(=O)N[C@H]1CCN(c2cccc3oc(CCCCc4ccccc4)cc23)C1","Ki","'='",11,"nM",7.96,,,"UO_0000065",19.67,"0.36","2.47","17.50",0,"CHEMBL828981","Inhibition of 2-[125I]iodomelatonin binding to membrane preparations of NIH3T3 cells stably expressing human Melatonin receptor type 1A","B","BAO_0000219","cell-based format","Homo sapiens","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1137903",1,"Scientific Literature","Bioorg Med Chem Lett",2004,"CHEMBL3307716",,,
"CHEMBL3648360",,"None",272.35,"0","3.08","BDBM103447","CCC(=O)NCC[C@H]1CCc2ccc3nc(C)oc3c21","IC50","'='",11,"nM",7.96,,"221301","UO_0000065",29.22,"0.54","4.88","14.44",0,"CHEMBL3705070","Binding Assay: Binding assay using melatonin receptors 1 or 2.","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3638653",37,"BindingDB Database",,2013,"None",,,
"CHEMBL7867",,"None",283.37,"0","4.02","52","CCCC(=O)Nc1ccc(Cc2cccc(OC)c2)cc1","Ki","'='",10.9,"nM",7.96,,,"UO_0000065",28.1,"0.52","3.94","20.77",0,"CHEMBL713258","Binding affinity towards human melatonin receptor type 1A","B","BAO_0000357","single protein format","None","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1146665",1,"Scientific Literature","Bioorg Med Chem Lett",2004,"None",,,
"CHEMBL1096991",,"None",564.68,"2","6.48","25","CC(=O)NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(=O)c5ccco5)c4c3)cc12","EC50","'='",11.2,"nM",7.95,,,"UO_0000065",,,,,0,"CHEMBL1108339","Agonist activity at human MT1 receptor expressed in CHO cells by [35S]GTPgamma binding assay","F","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1157828",1,"Scientific Literature","Bioorg Med Chem",2010,"CHEMBL3308072",,,
"CHEMBL208307",,"None",274.36,"0","2.60","6d","COc1ccc2c(c1)c(C(C)(C)CNC(C)=O)cn2C","Ki","'='",11.5,"nM",7.94,,,"UO_0000065",28.94,"0.54","5.34","18.35",0,"CHEMBL866344","Displacement of 2-[125I]iodomelatonin from human recombinant MT1 receptor expressed in NIH3T3 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1148634",1,"Scientific Literature","J Med Chem",2006,"CHEMBL3307716",,,
"CHEMBL34730",,"None",266.73,"0","2.51","37a","COc1cc2c(CCNC(C)=O)c[nH]c2cc1Cl","Ki","'='",11.4,"nM",7.94,,,"UO_0000065",29.78,"0.60","5.43","14.68",0,"CHEMBL3268962","Displacement of [125I]2-iodomelatonin from human recombinant MT1 receptor expressed in African green monkey COS7 cells","B","BAO_0000219","cell-based format","Homo sapiens","None","None","COS-7","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3259722",1,"Scientific Literature","J Med Chem",2014,"CHEMBL3307648",,,
"CHEMBL34730",,"None",266.73,"0","2.51","6-chloromelatonin","COc1cc2c(CCNC(C)=O)c[nH]c2cc1Cl","Ki","'='",11.4,"nM",7.94,,,"UO_0000065",29.78,"0.60","5.43","14.68",1,"CHEMBL4324462","Binding affinity to MT1 receptor (unknown origin) assessed as inhibition constant","B","BAO_0000357","single protein format","Homo sapiens","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL4321851",1,"Scientific Literature","Eur J Med Chem",2020,"None",,,
"CHEMBL3740377",,"None",584.61,"2","6.08","12b","O=C(NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(=O)C(F)F)c4c3)cc12)C(F)F","Ki","'='",11.75,"nM",7.93,,,"UO_0000065",13.56,"0.26","1.85","10.34",0,"CHEMBL3745570","Displacement of 2-[125I]-iodomelatonin from human melatonin receptor MT1 expressed in CHO cells after 1 hr by gamma counting analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3739270",1,"Scientific Literature","Medchemcomm",2015,"CHEMBL3308072",,,
"CHEMBL19237",,"None",289.38,"0","2.51","26","CNC(=O)NC[C@@H]1C[C@H]1c1cccc2c1OC(C(C)C)N2","Ki","'='",11.8,"nM",7.93,,,"UO_0000065",27.4,"0.52","5.42","12.71",0,"CHEMBL715944","Binding of 2-[125I]iodomelatonin to membrane preparations of NIH3T3 cells stably expressing human Melatonin receptor type 1A","B","BAO_0000219","cell-based format","None","None","None","NIH3T3","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1147593",1,"Scientific Literature","Bioorg Med Chem Lett",2004,"CHEMBL3307716",,,
"CHEMBL565176",,"None",301.39,"0","1.77","12c","COc1ccc2c(c1)c(CCNC(C)=O)c1n2CCN(C)C1","Ki","'='",11.75,"nM",7.93,,,"UO_0000065",26.31,"0.49","6.16","17.05",0,"CHEMBL1052326","Displacement of 2-[125I]iodomelatonin from human MT1 receptor expressed in CHO cells by gamma counting","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1152952",1,"Scientific Literature","Bioorg Med Chem",2009,"CHEMBL3308072",,,
"CHEMBL1760944",,"None",233.27,"0","1.25","4-azamelatonin","COc1ccc2[nH]cc(CCNC(C)=O)c2n1","EC50","'='",12,"nM",7.92,,,"UO_0000065",,,,,0,"CHEMBL1764014","Agonist activity at human MT1 receptor expressed in CHO cells by [35S]GTPgamma binding assay","F","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1759969",1,"Scientific Literature","Bioorg Med Chem Lett",2011,"CHEMBL3308072",,,
"CHEMBL3740377",,"None",584.61,"2","6.08","12b","O=C(NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(=O)C(F)F)c4c3)cc12)C(F)F","Ki","'='",12,"nM",7.92,,,"UO_0000065",13.55,"0.26","1.84","10.33",0,"CHEMBL3745570","Displacement of 2-[125I]-iodomelatonin from human melatonin receptor MT1 expressed in CHO cells after 1 hr by gamma counting analysis","B","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL3739270",1,"Scientific Literature","Medchemcomm",2015,"CHEMBL3308072",,,
"CHEMBL1095195",,"None",538.69,"2","6.14","26","C=CCC(=O)NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(C)=O)c4c3)cc12","EC50","'='",12,"nM",7.92,,,"UO_0000065",,,,,0,"CHEMBL1108339","Agonist activity at human MT1 receptor expressed in CHO cells by [35S]GTPgamma binding assay","F","BAO_0000219","cell-based format","Homo sapiens","None","None","CHO","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1157828",1,"Scientific Literature","Bioorg Med Chem",2010,"CHEMBL3308072",,,
"CHEMBL7567",,"None",296.37,"0","3.81","50","COc1cccc(N(C)c2ccc(NC(=O)C3CC3)cc2)c1","Ki","'='",12,"nM",7.92,,,"UO_0000065",26.73,"0.49","4.11","19.05",0,"CHEMBL713258","Binding affinity towards human melatonin receptor type 1A","B","BAO_0000357","single protein format","None","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1146665",1,"Scientific Literature","Bioorg Med Chem Lett",2004,"None",,,
"CHEMBL336225",,"None",243.31,"0","2.53","32","CNC(=O)CCc1cccc2ccc(OC)cc12","IC50","'='",12.59,"nM",7.9,,,"UO_0000065",32.47,"0.60","5.37","20.61",0,"CHEMBL856174","Melatonin receptor type 1A binding affinity measured using 2-[125I]iodomelatonin on ovine pars tuberalis membrane homogenates.","B","BAO_0000019","assay format","Ovis aries","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1131168",1,"Scientific Literature","J Med Chem",1998,"None",,,
"CHEMBL139228",,"None",269.32,"0","1.53","34","COc1ccc2occ(CCNS(C)(=O)=O)c2c1","IC50","'='",12.59,"nM",7.9,,,"UO_0000065",29.33,"0.60","6.37","11.53",0,"CHEMBL856174","Melatonin receptor type 1A binding affinity measured using 2-[125I]iodomelatonin on ovine pars tuberalis membrane homogenates.","B","BAO_0000019","assay format","Ovis aries","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1131168",1,"Scientific Literature","J Med Chem",1998,"None",,,
"CHEMBL139516",,"None",373.23,"0","3.06","126","COc1ccc2c(c1)C(CCNC(=O)CI)CCC2","IC50","'='",12.59,"nM",7.9,,,"UO_0000065",21.17,"0.57","4.84","20.61",0,"CHEMBL856174","Melatonin receptor type 1A binding affinity measured using 2-[125I]iodomelatonin on ovine pars tuberalis membrane homogenates.","B","BAO_0000019","assay format","Ovis aries","None","None","None","None",,,,"CHEMBL1945","Melatonin receptor 1A","Homo sapiens","SINGLE PROTEIN","CHEMBL1131168",1,"Scientific Literature","J Med Chem",1998,"None",,,
